,HvC.beta,RvC.beta,HvR.beta,HvC.pvalue,RvC.pvalue,HvR.pvalue,HvC.FDR,RvC.FDR,HvR.FDR,HvC.FWER,RvC.FWER,HvR.FWER
ENSG00000136158,1.30764602763714,-0.69844015381801,2.00608618145515,0.357959512186548,0.681001346716614,0.213328449627013,0.286259252776933,0.275202075334516,0.15089018124147,1,1,1
ENSG00000136161,3.05150835882249,1.29862111703152,1.75288724179097,0.00323105562777771,0.193157071975094,0.0745508096957541,0.0156869994362503,0.112009765800469,0.0706928178908234,1,1,1
ENSG00000136169,0.500146354490113,0.18459386800054,0.315552486489573,0.167354591862095,0.608356570270154,0.379812401123063,0.181725298501176,0.255372992518239,0.224864347791957,1,1,1
ENSG00000136205,3.68951284597266,1.46713521104888,2.22237763492378,0.0472263485655797,0.465408875223375,0.247105330907385,0.0819184477411582,0.21143276335899,0.167185779560288,1,1,1
ENSG00000136231,-0.586658769426042,-0.839646251235845,0.252987481809803,0.138681649220573,0.0433356363049902,0.512732926721771,0.161941424711794,0.0379244871905309,0.27554495799652,1,1,1
ENSG00000136238,-1.18560217671711,-0.432971705902959,-0.752630470814149,0.00106565192301255,0.128763590186304,0.0174655627344472,0.00782932864615675,0.0835403282585242,0.0239461246749878,1,1,1
ENSG00000136240,-1.07296559872398,-0.603616700232331,-0.46934889849165,0.000694302580471232,0.0267629402691824,0.0783080621871609,0.00610029966998174,0.0267842688557014,0.0731983626757352,1,1,1
ENSG00000136243,0.913416965895738,-0.121916620348915,1.03533358624465,0.0223575761305578,0.772511896804883,0.0180576063180403,0.0511122121736672,0.29915531940723,0.0245443322009614,1,1,1
ENSG00000136244,-4.1086172066514,-3.38936541393608,-0.719251792715321,0.100568839486184,0.12006776059362,0.749750263175807,0.131927754372105,0.0793795360734458,0.35453657626437,1,1,1
ENSG00000136247,-0.303635240057727,-2.05085977314257,1.74722453308484,0.714386974597427,0.0841406186890005,0.099427238112849,0.423745190060653,0.0607982354038782,0.0872653728264812,1,1,1
ENSG00000136261,-4.94048469729041,1.39733467346575,-6.33781937075616,0.0119798062193281,0.00879141041683553,0.000988061994408711,0.0342757638738764,0.0118545197876786,0.00299846458042173,1,1,1
ENSG00000136270,0.353501034285465,0.922003615216774,-0.568502580931309,0.164017723695937,0.0014935393278442,0.0314406542407839,0.179485114474762,0.003414603735146,0.0367712939615783,1,1,1
ENSG00000136271,-0.375163559675791,0.0812083417797694,-0.456371901455561,0.158238189565148,0.741362979511542,0.0850304102629093,0.175753240903941,0.290704986345261,0.0776936764407221,1,1,1
ENSG00000136273,-0.621025630148867,0.47380920749748,-1.09483483764635,0.128820981786281,0.16678902211453,0.00838445208690004,0.15444143478452,0.100439179065897,0.0141076449600911,1,1,1
ENSG00000136279,0.499759730960216,0.84829997923042,-0.348540248270204,0.134544008753918,0.0131286899426333,0.276432889343151,0.159002230874326,0.0159222993172101,0.180696610745772,1,1,1
ENSG00000136280,-0.465238273378452,-0.47296694150443,0.00772866812597789,0.207321616377674,0.19164341490473,0.982635404995647,0.2070244718785,0.111327426020025,0.416689796573306,1,1,1
ENSG00000136286,-0.351702169626737,-1.07687933215077,0.725177162524034,0.0521738203072063,1.25160007524252e-05,0.000606508119432441,0.0870677654304497,0.00012306025152577,0.00212879523133925,1,0.117199831045709,1
ENSG00000136295,-0.246527925580771,-0.164594111445464,-0.0819338141353076,0.434568520315896,0.594108649629212,0.791629764093381,0.318878861350785,0.250954556049934,0.366011484002335,1,1,1
ENSG00000136319,0.136673243142558,1.22796448369692,-1.09129124055436,0.775111863904835,0.00895997565987334,0.0263905543798986,0.441973296911999,0.0120327035748645,0.0321894529671236,1,1,1
ENSG00000136371,-0.888987676141931,-2.48653479637679,1.59754712023486,0.0142968290896995,9.91732188654447e-05,0.00167160872456302,0.0384741343185463,0.000519226136185935,0.00436060855855755,1,0.928658021456024,1
ENSG00000136381,0.0167959281239587,0.213093632726961,-0.196297704603002,0.929172050792225,0.258854153709099,0.302333710318946,0.484913451146257,0.138711846367723,0.192298065288634,1,1,1
ENSG00000136425,-4.63442621105362,3.47765805573667,-8.11208426679029,0.0470551264854892,7.58039819818509e-05,0.000710137035313703,0.081772040362161,0.000420888005348468,0.00236804515476627,1,0.709828487278052,1
ENSG00000136436,0.622903760186863,-0.952859953362624,1.57576371354949,0.051259164639603,0.00849506182641721,0.000121080900761763,0.0863070431289539,0.0115634722596652,0.000713398204672164,1,1,1
ENSG00000136444,-0.391131645310531,-1.36653813560655,0.975406490296021,0.302804060975779,0.0101011119251412,0.0361672125796635,0.258385703998489,0.0131018231684029,0.0408439732904365,1,1,1
ENSG00000136448,0.497076503156747,-0.143761170954079,0.640837674110826,0.0892774582553723,0.611817825460115,0.0346775707393664,0.122293429740838,0.256467473680496,0.0395930530865092,1,1,1
ENSG00000136450,0.645073353390732,-1.17532421805603,1.82039757144676,0.0126241058945643,0.000187789035570407,1.32544616042542e-06,0.0354515106796202,0.000798437098867922,3.16355680501511e-05,1,1,0.0124114778462237
ENSG00000136451,-0.204351477225079,0.368991752974525,-0.573343230199604,0.68632116262617,0.400925470155239,0.237206543257051,0.414746334069942,0.190315513366626,0.16247318508296,1,1,1
ENSG00000136463,-0.403291837961608,0.0236127671915766,-0.426904605153185,0.134397116522314,0.923534917325729,0.106767716734313,0.158948295632632,0.334836942639036,0.0916255702771402,1,1,1
ENSG00000136478,-0.551593458492678,0.202177652957917,-0.753771111450595,0.139253986992611,0.512629442150361,0.0377877541942203,0.162368195914847,0.226681618313301,0.0423141259745283,1,1,1
ENSG00000136485,0.645659268930454,0.485739142104303,0.159920126826151,0.016508368526905,0.0600292650536563,0.512751597687344,0.0422296563104509,0.0478673723920988,0.27554495799652,1,1,1
ENSG00000136490,0.291560577251063,1.10698258172923,-0.815422004478172,0.161425043884949,4.38852693097058e-05,0.000861524719020524,0.177828749342698,0.000288232054911574,0.00270835814000792,1,0.410941661816085,1
ENSG00000136492,1.47276060703986,1.90070866886325,-0.42794806182339,0.00371198450276475,0.000336493120584636,0.322842510233351,0.0171553329187953,0.00119839088748079,0.200708131488142,1,1,1
ENSG00000136504,0.309208708840803,0.944075113309897,-0.634866404469093,0.419161621038502,0.0141243701879404,0.095793898990001,0.312336267432309,0.0167606692459177,0.0848325443060399,1,1,1
ENSG00000136514,0.224985247290005,0.917732270681671,-0.692747023391666,0.645512741102391,0.051865536935633,0.151696566770321,0.400816310363327,0.0429862853982723,0.118231056454147,1,1,1
ENSG00000136518,0.224769872312318,0.158533386422543,0.0662364858897747,0.366505893619754,0.51926299577,0.78695678403603,0.28976830449954,0.22875759193293,0.365103804256649,1,1,1
ENSG00000136521,0.194905156301692,0.522752895007851,-0.327847738706159,0.355434030470723,0.0203897770477512,0.127045470556241,0.285111087068202,0.0220203640809638,0.104235799329535,1,1,1
ENSG00000136522,0.490393808316768,0.666430931000938,-0.17603712268417,0.0842902398024418,0.0216433507287922,0.512175709324033,0.11795998858427,0.0229830052036415,0.275375475274576,1,1,1
ENSG00000136527,0.311690990863576,0.25425982448856,0.0574311663750159,0.0942660396612101,0.164848618772072,0.746066048802468,0.126298185862246,0.0996156868985163,0.353388341138904,1,1,1
ENSG00000136536,0.0946032498180948,-0.571662248155256,0.666265497973351,0.607869198091253,0.0070953884331108,0.00237199301485247,0.387481016777462,0.0102271130721368,0.00565169620915454,1,1,1
ENSG00000136560,-0.173845340457811,-0.96102536729807,0.78718002684026,0.440369066697119,0.000758190047902749,0.00315272122779247,0.322009621868308,0.00214450336467184,0.00693392925023274,1,1,1
ENSG00000136603,0.0463125850187153,0.0202716809061812,0.0260409041125341,0.924214589005709,0.966585838918274,0.957212793089564,0.483799395111714,0.34543578916674,0.410560459155632,1,1,1
ENSG00000136628,0.186974037717316,0.826869749089786,-0.63989571137247,0.204171878507693,3.14866385478876e-05,0.000397690302009925,0.205323636204645,0.000231156058252961,0.00158554100031387,1,0.294840883362419,1
ENSG00000136631,0.817231710823988,0.474140122211238,0.34309158861275,0.00814010835917135,0.103344099409946,0.223728674603484,0.0271303379973063,0.070905657530231,0.156282005678816,1,1,1
ENSG00000136634,-1.04552964414917,0.245446945379909,-1.29097658952908,0.256418131276728,0.72092095687942,0.128303822282409,0.234227592112468,0.285194182267742,0.10487502786749,1,1,1
ENSG00000136636,0.948760817523697,1.02695646444157,-0.0781956469178683,0.147908548588334,0.109935321341184,0.900130210157991,0.169469899675266,0.0742429708454935,0.394837526011701,1,1,1
ENSG00000136643,-0.143227026657912,0.655787151780305,-0.799014178438216,0.667328539204049,0.0354307100946979,0.0203469460673979,0.409214471017519,0.03280659294234,0.0265928519833755,1,1,1
ENSG00000136653,-0.323238710760327,-0.523298445431942,0.200059734671615,0.209063898572995,0.0521966127274549,0.430561259601479,0.207766135342655,0.0431527359902332,0.245085872239822,1,1,1
ENSG00000136699,-1.12578381771004,-0.594159577614148,-0.531624240095887,0.0395688778631076,0.175880775203473,0.26951185835235,0.0725365356887482,0.104636256278025,0.177468341580065,1,1,1
ENSG00000136709,0.695278823994638,0.295583683269702,0.399695140724936,0.000321508970101481,0.0675493284246561,0.0174995551589364,0.00379478677708109,0.0519213671825117,0.0239594347550989,1,1,1
ENSG00000136710,-0.173910385718322,0.312739894812213,-0.486650280530535,0.565615236461383,0.276915952048178,0.110979155290931,0.371819962545051,0.145975433958069,0.094228940494739,1,1,1
ENSG00000136715,-0.292151593319629,-0.00843793075549684,-0.283713662564132,0.306212204139195,0.974638328813456,0.307862176935206,0.260256464344842,0.347263994405315,0.194433016006512,1,1,1
ENSG00000136717,0.131507766967228,-7.75650415130058,7.88801191826781,0.681647916338177,0.000747935069458104,0.000329768206443796,0.413467868135208,0.00212642105694231,0.00140125917430064,1,1,1
ENSG00000136718,-0.51003944192744,-0.373792573814689,-0.136246868112751,0.0715438720340173,0.168606992447326,0.60853146559239,0.106214170123378,0.101279113457008,0.309373313152597,1,1,1
ENSG00000136731,0.0947546993501924,-0.357134663402167,0.45188936275236,0.743868544045919,0.233677314936175,0.13553467226871,0.432819206727055,0.129022390921156,0.108994449560283,1,1,1
ENSG00000136732,-0.264204800655543,-4.28718107354072,4.02297627288517,0.606354869426608,0.00925886480912372,0.00614284468862108,0.386882285090803,0.0123090020796629,0.0111815420041145,1,1,1
ENSG00000136738,0.390263551427592,0.139454713619306,0.250808837808286,0.172991010855635,0.622802326860514,0.376543180938486,0.185831858812977,0.259589817851317,0.22364525611872,1,1,1
ENSG00000136754,0.118050981241268,-0.972640372546652,1.09069135378792,0.716246400141572,0.0144563101111488,0.00555802709380031,0.42381127042989,0.0170504498773394,0.0103710289642277,1,1,1
ENSG00000136758,0.190080836027792,0.369635977814256,-0.179555141786465,0.389363591341845,0.101613535374901,0.412674482898871,0.299344779143704,0.0701407431065384,0.237999658033174,1,1,1
ENSG00000136770,1.46175400361696,-0.470519609517469,1.93227361313443,0.00916901702017019,0.461125199383509,0.00399997858699076,0.0292719905674506,0.210267408153151,0.00819773176955683,1,1,1
ENSG00000136783,0.636798456154305,-0.130151235129801,0.766949691284106,0.285688414824045,0.840919618702246,0.227080869944462,0.250918683199097,0.314947084584965,0.157867743040208,1,1,1
ENSG00000136802,-0.325481308566772,-1.01377109887804,0.688289790311266,0.179831086184334,0.00139088881382574,0.0136216208951115,0.190380073375478,0.00326812447103883,0.0200358438111637,1,1,1
ENSG00000136807,-0.199911102371844,-0.332223326188838,0.132312223816994,0.424655027657536,0.192670188294705,0.594796448077074,0.314302314998727,0.111805928664006,0.304829790236125,1,1,1
ENSG00000136811,-0.000836458236590122,0.929542594526162,-0.930379052762752,0.997261629071022,0.000984378011204841,0.00124609947725155,0.502038580136908,0.0025748388225086,0.00353273958533387,1,1,1
ENSG00000136813,-0.225855471795529,0.00516237166038863,-0.231017843455917,0.137565648417922,0.971543826466755,0.127627598225069,0.16113329537888,0.346312260026726,0.104545980623505,1,1,1
ENSG00000136816,-0.251094284251045,-0.988582479276019,0.737488195024975,0.445946347415967,0.0156745503410689,0.0487007232605181,0.324347099393557,0.0180995896358071,0.0512065634934448,1,1,1
ENSG00000136819,0.2791836201369,0.424779349525151,-0.145595729388251,0.354475597872312,0.155778981337801,0.620675994914068,0.284487650487978,0.095680155839799,0.313042523717901,1,1,1
ENSG00000136824,1.20837830308556,1.35553837855541,-0.147160075469851,0.000108145051632469,3.16929157744164e-05,0.53181318051958,0.00195416462602673,0.000232154523270875,0.282359982699592,1,0.296772463311635,1
ENSG00000136827,0.279862176399977,0.475014458350211,-0.195152281950234,0.471762571344862,0.21301368014105,0.607732942586357,0.335203086389584,0.120499749382679,0.309116873105485,1,1,1
ENSG00000136828,0.160042583255312,1.206756008737,-1.04671342548169,0.914329499915626,0.364921145804819,0.461596282607973,0.481005274400284,0.177897141750755,0.256659751320646,1,1,1
ENSG00000136840,-0.944233392296072,-2.40715864760981,1.46292525531374,0.00301365250043294,3.65583673264664e-06,0.000263327951467831,0.0149790728278317,5.19149005662242e-05,0.0011949965635532,1,0.0342332551645031,1
ENSG00000136842,0.426501956289542,-1.25912804774289,1.68563000403243,0.595894430459737,0.27388015725057,0.108830127783009,0.383114754051656,0.144721513064283,0.0929797639896904,1,1,1
ENSG00000136848,-0.610809440244829,3.63725865665012,-4.24806809689494,0.725919084536062,0.0104578581265073,0.0143537339841011,0.426798493895617,0.0134536220086283,0.0207181407208303,1,1,1
ENSG00000136856,1.64764317287739,1.35543754376144,0.292205629115951,0.139399440333813,0.223453327574741,0.786680884178471,0.16249756034398,0.124676114897631,0.365075465211738,1,1,1
ENSG00000136861,0.887346913465289,0.59415004418579,0.293196869279499,0.00368729047549046,0.0367945272349859,0.273777615524251,0.0171112487891847,0.0337841940832341,0.179521317424066,1,1,1
ENSG00000136866,0.569955460341292,1.30399813490551,-0.734042674564218,0.57897139502432,0.159892108342813,0.451328782956703,0.377125579062897,0.0974738661364361,0.25282342227466,1,1,1
ENSG00000136867,-3.2117352958421,-3.27280909793352,0.0610738020914257,0.0078196666606998,0.00589609320165023,0.953513455284093,0.0265317535257036,0.00890308877996037,0.409319883587126,1,1,1
ENSG00000136870,0.967992623215745,0.514091092490812,0.453901530724932,0.0690339198400148,0.345215552655387,0.388758783184918,0.104234679520427,0.171213450763947,0.228216539042928,1,1,1
ENSG00000136874,-0.498158437791899,-0.267130157704366,-0.231028280087533,0.157700554788407,0.412363390757629,0.489556152453196,0.175408060898632,0.194197628422242,0.267384492456354,1,1,1
ENSG00000136875,0.433831168038259,0.336355406305914,0.0974757617323448,0.149094824218879,0.254447011481752,0.736485007949094,0.16991759375588,0.137030339368966,0.350832921277423,1,1,1
ENSG00000136877,0.0753294888453143,-1.03708180198378,1.1124112908291,0.769070837186494,0.00202454276637806,0.000824784610669647,0.440021636705207,0.00422777602181511,0.00261724689918942,1,1,1
ENSG00000136878,-1.07742661164003,-0.172481634420135,-0.904944977219896,0.00201827198665526,0.49762278812912,0.00449600463886879,0.0118219964229141,0.221707609880936,0.00890840168832547,1,1,1
ENSG00000136888,0.450948038615198,0.278612115009219,0.172335923605979,0.176781623331645,0.395006460488316,0.595814025495432,0.188527727631849,0.188196636202625,0.305192462543058,1,1,1
ENSG00000136891,0.152424537297347,-0.402530102766697,0.554954640064045,0.567817850106113,0.161358193614737,0.0557524008477883,0.372903533482195,0.0980625247455058,0.0566772669928025,1,1,1
ENSG00000136908,-0.563629920052433,0.549168595010702,-1.11279851506314,0.0992118889786696,0.0526862037763559,0.00191858705775824,0.13084015455724,0.0434629221899403,0.00480604406638844,1,1,1
ENSG00000136925,0.200491948580171,1.21791131618718,-1.01741936760701,0.701535620866024,0.0168856370166695,0.0538642856288859,0.420066627982894,0.0191463466174658,0.0552102788863472,1,1,1
ENSG00000136930,-0.190466273531286,0.152112108167407,-0.342578381698693,0.225678939809493,0.324982230266565,0.0377563301967919,0.217834867007097,0.163986753885058,0.0423058229188213,1,1,1
ENSG00000136932,0.159009895731944,0.303678545310388,-0.144668649578444,0.744260557534367,0.514473793764179,0.761028116991348,0.432827066854193,0.227162714121765,0.357459196081456,1,1,1
ENSG00000136933,0.190190496726596,-0.531199278617482,0.721389775344078,0.475969290979497,0.081282173613709,0.0186399450484021,0.336693655075723,0.0593297139458945,0.0251480073839278,1,1,1
ENSG00000136935,0.751271849635099,1.07076142401013,-0.31948957437503,0.1322520458869,0.0311050050752049,0.498664593894592,0.157255476076614,0.0297164401826684,0.270409608292065,1,1,1
ENSG00000136936,0.18257113583679,-0.523641485093578,0.706212620930368,0.517934570870709,0.102523369596673,0.0277161342622733,0.354096089523734,0.0705476677334617,0.0333154463396835,1,1,1
ENSG00000136937,0.366567430894654,0.542735360314229,-0.176167929419575,0.143718337734761,0.0343270679829355,0.46522047335132,0.165930285405859,0.0320259689745239,0.257955793960235,1,1,1
ENSG00000136938,0.993022543490421,1.2099522090815,-0.216929665591077,0.000156661529619919,1.8595023987348e-05,0.28548608825434,0.00247578700229036,0.000159019836703187,0.184774664696386,1,0.174123804617527,1
ENSG00000136940,-0.110744946481991,-0.110581028129154,-0.000163918352837314,0.648056693709454,0.643208426932446,0.999454589951349,0.40183929444755,0.264853934345912,0.420562206463036,1,1,1
ENSG00000136960,7.06626216216852,2.66123832554543,4.4050238366231,0.0057559384916397,0.297270226571219,0.079449729372162,0.0218550707850762,0.153857285149272,0.073884947403942,1,1,1
ENSG00000136982,0.19766986873728,0.955439977917741,-0.757770109180461,0.492050942079626,0.00169386420178805,0.0125033736773024,0.342991367830495,0.00373807735724323,0.0189064027039956,1,1,1
ENSG00000136986,0.222289594937192,0.443772744517256,-0.221483149580064,0.362745270859396,0.076313695546416,0.360570744651201,0.288249181299076,0.0566289911433076,0.216806504911216,1,1,1
ENSG00000136997,-0.194735162310566,1.04459595801603,-1.23933112032659,0.464893545092536,0.00106804681004486,0.000252063004097679,0.332530031920976,0.00273257697329853,0.00115639417339667,1,1,1
ENSG00000137040,0.0075319854087916,0.203983595769743,-0.196451610360952,0.979603155717539,0.473255590834243,0.499278884895802,0.497802228873712,0.213957175849946,0.270519271809405,1,1,1
ENSG00000137054,0.364339884947372,0.470475820420984,-0.106135935473612,0.288276056712422,0.166520271482816,0.750043291942,0.251931952013771,0.100313910195832,0.354589536338558,1,1,1
ENSG00000137055,-0.268636724163035,-0.797415699447734,0.528778975284699,0.226089700144707,0.00251494230554396,0.0274542619905946,0.217963307672391,0.00490752548531767,0.033071313335195,1,1,1
ENSG00000137073,-0.197086785116972,0.275304379966825,-0.472391165083797,0.293630182722413,0.133918206000504,0.0179966454263753,0.254599641091759,0.0857636311099303,0.0244699164183715,1,1,1
ENSG00000137074,0.551381385435142,0.571992702755995,-0.0206113173208536,0.111948722808,0.0952361980174319,0.950036401532465,0.141268289985577,0.0669700359588908,0.408495036412741,1,1,1
ENSG00000137075,-0.140784687060006,0.0872111453824451,-0.227995832442451,0.685029794924411,0.789537221699537,0.501660245286305,0.41459708304532,0.302837503322323,0.271473465989221,1,1,1
ENSG00000137076,0.0807161284174531,0.085446313852869,-0.00473018543541584,0.745643914454495,0.731132265793336,0.984798420221262,0.433363987717524,0.288047173049554,0.417157942233931,1,1,1
ENSG00000137078,1.28368045484971,0.310775289353884,0.972905165495831,0.0299440820703303,0.58538539707825,0.0954681931948457,0.0610992665910994,0.247978492786155,0.0846202051718067,1,1,1
ENSG00000137094,0.145042617251074,-1.89091248953386,2.03595510678493,0.787087317877174,0.0528475570499202,0.0201811224962803,0.444432123820415,0.0435709539990811,0.0265157008679829,1,1,1
ENSG00000137098,-2.83947640033269,-1.54663457762687,-1.29284182270582,0.164824996551865,0.356675514915019,0.484956831882512,0.179932707357618,0.174903397106166,0.265350755988298,1,1,1
ENSG00000137100,-0.00972125118065468,1.44649703526263,-1.45621828644328,0.958234651130863,6.25230820605721e-07,7.96490714030554e-07,0.49190395657321,1.62372789270401e-05,2.19398725495798e-05,1,0.00585466140415197,0.00745833904618211
ENSG00000137103,0.941665067314667,2.14026496751249,-1.19859990019782,0.214048111178743,0.00446881751766156,0.101326431966965,0.210447158643819,0.00733399046714204,0.0882385032366086,1,1,1
ENSG00000137106,0.952800189208106,-1.9570724523228,2.9098726415309,0.00540480622716161,0.000250362325601945,1.03456720659979e-06,0.0210707684226236,0.000977665093022561,2.62861241966477e-05,1,1,0.00968768732260042
ENSG00000137124,0.117296848229665,-4.80004230313199,4.91733915136165,0.588143912711635,3.05825842593938e-06,5.24479171629488e-07,0.380625965456078,4.63456718800379e-05,1.79640207596365e-05,1,0.0286375319004964,0.00491122296313853
ENSG00000137135,-0.719151519223744,0.000863724227937203,-0.720015243451682,0.130302439365332,0.99831173508858,0.112918141260657,0.155565697707131,0.352280849286772,0.0953866784658534,1,1,1
ENSG00000137145,0.697653098076424,0.320754585120137,0.376898512956286,0.0692340857661595,0.393553713737905,0.31264756582567,0.104358145159065,0.187802417542029,0.196478704049997,1,1,1
ENSG00000137161,0.969858988463236,-0.458187721030183,1.42804670949342,0.00751281451034197,0.215941579821918,0.000729464298241211,0.0259391342015488,0.121676826831064,0.00240422548664753,1,1,1
ENSG00000137166,-0.639472690863867,0.794888675362715,-1.43436136622658,0.0594169811477563,0.011492600463716,0.000229108616969538,0.094814978041283,0.0144088454972691,0.00108993477157869,1,1,1
ENSG00000137171,-0.51611338787627,-0.971354265053628,0.455240877177357,0.162808991469131,0.021964390661631,0.232948801487149,0.178684570080032,0.023213079239977,0.160527031851338,1,1,1
ENSG00000137177,-2.16309457938569,3.48149837703833,-5.64459295642402,0.301151905169811,0.0106527511122002,0.00598013078144389,0.257805784403883,0.0136406030123252,0.0109715518116208,1,1,1
ENSG00000137185,1.85863454919067,0.350354493620216,1.50828005557045,0.013399276231773,0.662294075123423,0.0574767467028945,0.0370756663043428,0.270106883700845,0.0578958800170449,1,1,1
ENSG00000137193,-3.31260500499829,-2.20534066109599,-1.1072643439023,1.45139746998452e-06,2.73200628672326e-05,0.0146342112292763,0.000162210059748917,0.000209896276324464,0.0210228353928935,0.013590885908935,0.255825068688766,1
ENSG00000137198,2.39445678901379,-0.774205080611315,3.16866186962511,0.0668355468025744,0.660069662221725,0.0569821254043345,0.102148995183421,0.269563491224878,0.0575081654927618,1,1,1
ENSG00000137200,0.449380276643112,0.0651625510048124,0.384217725638299,0.127921525897013,0.819236613772063,0.189578020349485,0.15384199789802,0.309804858056091,0.138873708020624,1,1,1
ENSG00000137207,-0.336933982965728,0.427953510191041,-0.76488749315677,0.149327922350018,0.0601383697347355,0.00306525575945239,0.169989729108086,0.0479428005299255,0.00679085381230959,1,1,1
ENSG00000137210,-3.2876073269024,0.726259120442565,-4.01386644734496,0.00944249628551684,0.215546307105496,0.000800191465454463,0.0297999358691075,0.12153702007575,0.00256742809526621,1,1,1
ENSG00000137216,-0.59866071560528,-0.484514917765371,-0.114145797839909,0.0702866550565179,0.122998658406254,0.710356692259321,0.105015606995904,0.08070350462659,0.34257624365407,1,1,1
ENSG00000137218,-4.3273489173557,-4.15326945968016,-0.174079457675539,0.00784893714821468,0.00804750402527708,0.901401167654421,0.0265736310823949,0.0111518378673218,0.395131017674138,1,1,1
ENSG00000137221,0.114610328163522,-0.0152113279726992,0.129821656136221,0.73001736665744,0.963395465466554,0.696051401427578,0.427881739044712,0.344634851137178,0.338072526306956,1,1,1
ENSG00000137259,0.151050016879469,1.76161330510724,-1.61056328822777,0.545264730420595,3.04672932213289e-06,9.03633430195e-06,0.364083253269728,4.63456718800379e-05,0.000116702959889114,1,0.0285295733724524,0.0846162344034598
ENSG00000137265,1.31220157789262,-0.657278504446766,1.96948008233938,7.75124511063073e-06,0.00469855096989879,6.06305772351806e-08,0.000412734741927147,0.00760523140587643,4.38585425067167e-06,0.0725826592159462,1,0.000567744725230231
ENSG00000137266,-3.74973347047367,1.14675908794905,-4.89649255842271,0.0373215896490477,0.133377362299751,0.00372940358069169,0.0699136603278121,0.0855746323900353,0.00780565200256214,1,1,1
ENSG00000137269,0.942763954820696,0.124143171028951,0.818620783791744,0.190027047528459,0.876661200743651,0.287158205250247,0.197161638208521,0.32377471987527,0.185460752641795,1,1,1
ENSG00000137274,-1.72855165164727,-0.40933066936617,-1.3192209822811,0.00948837967966193,0.331070067911304,0.0220835721582088,0.0298859831243869,0.16617035021507,0.0281907213509933,1,1,1
ENSG00000137275,-1.31571521536443,-0.511289215480619,-0.804425999883811,0.00149450887088504,0.0955687603449701,0.0224866184282755,0.00968880197110383,0.0670753966549229,0.0285911851562929,1,1,1
ENSG00000137285,-1.70655540033579,-6.05655915263961,4.35000375230382,0.00104503340972292,0.000411116713260673,0.00228417973363302,0.00775846688563714,0.00138307311742524,0.00550581550899718,1,1,1
ENSG00000137288,0.676341785039803,-0.825779719447271,1.50212150448707,0.0833411744140242,0.0819358195329449,0.00233808945841683,0.117382556971693,0.0596613513560379,0.00560207258487666,1,1,1
ENSG00000137310,0.61695989292746,0.934734771341604,-0.317774878414144,0.0857774241253407,0.0106903030806571,0.347636518442207,0.119303511508803,0.0136674975263915,0.211352229211872,1,1,1
ENSG00000137312,0.802556538572389,0.0945863454561474,0.707970193116241,0.00195378869510607,0.670735868138271,0.00518375463902109,0.0115159028680841,0.272538888126165,0.00984996201934282,1,1,1
ENSG00000137337,0.320816187295609,0.120596831995478,0.200219355300132,0.299996520186266,0.695276296708021,0.515212008298933,0.257154863313531,0.278720133889976,0.276351379911478,1,1,1
ENSG00000137338,-0.780988993065097,0.603157273284275,-1.38414626634937,0.116278501472812,0.0937736465565566,0.00488797368281169,0.144639195198071,0.0661104351273343,0.00945254925297207,1,1,1
ENSG00000137343,0.382366072240963,-0.264098192054086,0.646464264295049,0.537990806532662,0.695359603360872,0.325603222454885,0.361481415594799,0.278720133889976,0.201811998923355,1,1,1
ENSG00000137404,0.168378358075616,-0.362445717320953,0.53082407539657,0.521362366314481,0.190274091540719,0.059811421454463,0.355019227433414,0.110779263354334,0.0596302342037757,1,1,1
ENSG00000137409,-1.21337806595844,-0.292326341828106,-0.921051724130334,0.000196927695137234,0.223285683651598,0.0016051459282706,0.00284483038481011,0.124603622076896,0.00423921899311958,1,1,1
ENSG00000137411,-0.587177440460429,-0.453115573027169,-0.13406186743326,0.0292686060501383,0.0737366091942724,0.58364188464183,0.0602702585623442,0.0551377381037284,0.301301800021614,1,1,1
ENSG00000137413,0.532508940263488,0.124636344508143,0.407872595755345,0.169339075238836,0.749653050027135,0.295626325101265,0.183120179117713,0.293208820233154,0.189624054498762,1,1,1
ENSG00000137414,-0.101163069509346,1.64135550690479,-1.74251857641414,0.878572983757173,0.00653817698220108,0.0106673546254882,0.471227020550342,0.00958284041590607,0.0168751175548312,1,1,1
ENSG00000137449,-1.27676487984258,-4.7318624929442,3.45509761310162,0.129302954550253,0.00436630939872196,0.0128914760425244,0.154710766870242,0.00721594489250009,0.0193079567946955,1,1,1
ENSG00000137462,-2.44245918323837,-0.535226945452194,-1.90723223778618,0.0837579988837341,0.553747088332004,0.122000568538201,0.117605801099823,0.239018995255733,0.101150083376448,1,1,1
ENSG00000137478,0.591701808298972,-2.26314412377165,2.85484593207062,0.0163007939703096,1.00424809706096e-05,1.28600483698743e-07,0.0419381124971738,0.000104437451489653,6.96248573092009e-06,1,0.0940377918087878,0.00120421492935503
ENSG00000137486,1.27665105268057,3.24206684680367,-1.9654157941231,0.311836158000763,0.00715750019475109,0.10552242137975,0.263327612480725,0.0102807554281936,0.090886326504217,1,1,1
ENSG00000137491,1.29847326079875,-2.29322813608299,3.59170139688175,0.288543323030162,0.23428138510888,0.0430352314471853,0.252004578750372,0.129255040040197,0.0467246746007301,1,1,1
ENSG00000137494,-0.785430338273449,-2.41576608336906,1.63033574509561,0.39307383938937,0.0489983094322155,0.134398353842076,0.300632288900325,0.0413150382887821,0.108366668943485,1,1,1
